att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,class
0.468085,31,0.058004,0.04,0.562928,0.12,0.003803,0.05,0.62144,0.02,0.545614,0
0.489362,7,0.075297,0.1,0.549539,0,0.004923,0.08,0.60668,0.03,0.589474,1
0.510638,5,0.072865,0.05,0.538381,0.06,0.004726,0.13,0.587778,0.15,0.619737,1
0.531915,22,0.058544,0.14,0.517108,0.06,0.003787,0.01,0.578975,0.14,0.564474,0
0.553191,0,0.067071,0.11,0.505504,0,0.004368,0.11,0.592698,0.12,0.54386,0
0.574468,42,0.058364,0.06,0.493603,0.06,0.00377,0.14,0.595287,0.05,0.552632,0
0.595745,32,0.061817,0.02,0.493306,0.14,0.004013,0.07,0.580269,0.1,0.565789,0
0.617021,19,0.061697,0.06,0.488991,0.01,0.003995,0.02,0.573278,0.01,0.567982,0
0.638298,26,0.056443,0.05,0.486165,0.08,0.003635,0.06,0.567582,0.14,0.580702,0
0.659574,35,0.056503,0.05,0.500298,0.06,0.003635,0.05,0.558001,0.01,0.632895,0
0.680851,15,0.062057,0.09,0.525736,0.06,0.004019,0.05,0.557224,0.07,0.657895,0
0.702128,42,0.058575,0.09,0.561291,0.01,0.003781,0,0.563698,0,0.600877,0
0.723404,34,0.058364,0.14,0.614252,0.13,0.003824,0.02,0.595287,0.04,0.577193,0
0.744681,18,0.088717,0.07,0.701428,0.01,0.005854,0.12,0.645262,0.1,0.535526,1
0.765957,24,0.091269,0.14,0.73133,0.03,0.00597,0.15,0.688244,0.01,0.52807,1
0.787234,19,0.089378,0.09,0.720619,0.13,0.00585,0.13,0.668566,0,0.575,1
0.808511,30,0.06623,0.12,0.687147,0.1,0.004354,0.06,0.63827,0.08,0.519737,1
0.829787,31,0.064309,0.15,0.659625,0.15,0.004221,0.05,0.60202,0.12,0.498684,0
0.851064,47,0.054762,0.01,0.632847,0.02,0.003587,0.05,0.573796,0.02,0.481579,0
0.87234,48,0.05323,0.12,0.610533,0.05,0.003484,0.15,0.541429,0.04,0.554386,0
0.893617,7,0.05239,0.09,0.566201,0.08,0.003288,0.02,0.519161,0.05,0.575,0
0.914894,17,0.045695,0.09,0.519935,0.1,0.00297,0.06,0.482393,0,0.532895,0
0.93617,13,0.069293,0.13,0.560994,0.15,0.003631,0.05,0.459347,0.07,0.694298,1
0.957447,50,0.054882,0.12,0.559506,0.05,0.003413,0.15,0.44407,0.1,0.640789,0
0.978723,6,0.074847,0.15,0.555192,0.13,0.004896,0.04,0.531849,0.05,0.621053,1
1,39,0.068962,0.08,0.546415,0.02,0.004325,0.12,0.517607,0.12,0.649123,1
0,5,0.056203,0.13,0.52767,0.15,0.003635,0.14,0.4855,0.11,0.649123,0
0.021277,48,0.056263,0.07,0.506099,0.12,0.003635,0.04,0.448213,0.13,0.635088,0
0.042553,44,0.062598,0.04,0.471735,0.12,0.004067,0.07,0.493527,0.1,0.59693,1
0.06383,1,0.055572,0,0.413716,0.14,0.0034,0.03,0.470482,0.09,0.645175,0
0.085106,8,0.047496,0.11,0.358078,0.1,0.003029,0.04,0.428534,0.06,0.630702,0
0.106383,33,0.044314,0.14,0.306903,0.06,0.002881,0.14,0.375712,0.14,0.684649,0
0.12766,19,0.027051,0.09,0.25781,0.01,0.001743,0.15,0.347747,0.06,0.754825,0
0.148936,49,0.025249,0.06,0.227908,0.05,0.001626,0.06,0.300363,0.06,0.707895,0
0.170213,23,0.02612,0.02,0.213776,0.12,0.001689,0,0.272139,0.14,0.748684,0
0.191489,50,0.02687,0.02,0.212734,0.05,0.001732,0.06,0.275764,0.07,0.745175,0
0.212766,1,0.041702,0.02,0.235942,0.13,0.002127,0.12,0.287157,0.04,0.750439,0
0.234043,13,0.046986,0.13,0.288605,0.08,0.00264,0.06,0.304505,0.04,0.750439,0
0.255319,16,0.072985,0.11,0.391848,0.12,0.004495,0.15,0.39073,0.14,0.684211,1
0.276596,47,0.084724,0.09,0.483487,0.05,0.0044,0.01,0.474625,0.08,0.634211,1
0.297872,45,0.049868,0.09,0.506843,0.13,0.003292,0.06,0.516831,0.03,0.527193,0
0.319149,18,0.053951,0.08,0.563523,0.05,0.003569,0.12,0.588296,0.08,0.454825,0
0.340426,15,0.054732,0.12,0.577507,0.05,0.003635,0.11,0.620922,0.06,0.410526,0
0.361702,36,0.055572,0.05,0.569473,0,0.003687,0.1,0.632833,0.12,0.444298,0
0.382979,29,0.082172,0.07,0.598036,0.14,0.005436,0.13,0.633868,0.04,0.569298,1
0.404255,41,0.072295,0.15,0.60235,0.02,0.00473,0.05,0.626359,0.09,0.496053,1
0.425532,17,0.057644,0.02,0.580184,0.02,0.003793,0.13,0.612895,0.12,0.490351,0
0.446809,20,0.054972,0.01,0.551473,0.09,0.003635,0.11,0.612118,0.02,0.444737,0
0.468085,29,0.059085,0.04,0.534514,0.15,0.003899,0.12,0.608493,0.07,0.50307,1
0.489362,42,0.058605,0.07,0.525588,0.03,0.003845,0.06,0.600725,0.08,0.539912,0
0.510638,11,0.064099,0.08,0.515174,0.01,0.004192,0.06,0.590109,0.03,0.493421,1
0.531915,26,0.055752,0.03,0.50119,0.02,0.003635,0.12,0.581823,0.12,0.492982,0
0.553191,10,0.056563,0.04,0.495835,0.06,0.003706,0.1,0.600466,0.04,0.465789,0
0.574468,20,0.079921,0.11,0.480214,0.15,0.005264,0.09,0.586743,0,0.492982,1
0.595745,9,0.060946,0.09,0.473669,0.02,0.004005,0.15,0.57535,0.01,0.53114,1
0.617021,22,0.055362,0.06,0.461619,0.14,0.003635,0.12,0.562921,0.03,0.44693,0
0.638298,47,0.055392,0.11,0.455519,0.04,0.003623,0.01,0.549974,0.07,0.49693,0
0.659574,18,0.055842,0.12,0.471437,0.15,0.003635,0.1,0.539358,0.05,0.558772,0
0.680851,38,0.056833,0.09,0.487652,0.1,0.003706,0,0.535474,0.15,0.595614,0
0.702128,43,0.056323,0.09,0.522166,0.14,0.003687,0.04,0.554117,0.11,0.55,0
0.723404,28,0.053351,0.08,0.554299,0,0.003525,0.06,0.573537,0.11,0.419737,0
0.744681,13,0.056443,0.09,0.603838,0.12,0.003791,0.01,0.603314,0.15,0.449123,0
0.765957,47,0.061156,0.1,0.612467,0.13,0.00413,0.11,0.630502,0.01,0.381579,1
0.787234,47,0.053741,0,0.594615,0.02,0.003635,0.01,0.613931,0.15,0.323246,0
0.808511,43,0.05239,0.08,0.562035,0.05,0.003529,0.15,0.568617,0.06,0.399123,0
0.829787,44,0.05239,0.11,0.532282,0.12,0.003546,0.14,0.539617,0.09,0.395614,0
0.851064,15,0.05239,0.01,0.509967,0.07,0.003579,0.07,0.513982,0.11,0.391228,0
0.87234,13,0.049117,0,0.484975,0.14,0.003351,0.15,0.477214,0.05,0.427193,0
0.893617,0,0.045935,0.14,0.455073,0.04,0.003122,0.07,0.445106,0.02,0.410088,0
0.914894,14,0.04002,0.01,0.416245,0.04,0.002736,0,0.406007,0.02,0.339474,0
0.93617,7,0.05296,0.15,0.471437,0.15,0.00361,0.03,0.389694,0.08,0.521053,0
0.957447,25,0.05296,0.01,0.493901,0.15,0.003521,0.04,0.395132,0.07,0.523684,0
0.978723,7,0.077639,0.08,0.498661,0.07,0.005197,0.05,0.494562,0.14,0.481579,1
1,30,0.086316,0.14,0.494049,0.14,0.005764,0.13,0.491973,0.03,0.511842,1
0,22,0.07848,0.14,0.464743,0.11,0.005201,0.09,0.435785,0.01,0.561842,1
0.021277,3,0.064459,0.02,0.454775,0.11,0.004204,0.1,0.402382,0,0.615351,1
0.042553,34,0.074036,0,0.420262,0.03,0.004869,0.15,0.43449,0.11,0.530702,1
0.06383,27,0.054642,0.05,0.363434,0.02,0.003592,0.1,0.409632,0.12,0.520175,0
0.085106,13,0.049778,0.01,0.312258,0.12,0.00327,0.08,0.372087,0.11,0.536842,0
0.106383,37,0.044704,0.04,0.254835,0.09,0.002973,0.05,0.329104,0,0.506579,0
0.12766,45,0.034406,0.11,0.207528,0.07,0.002281,0.13,0.281201,0.08,0.521053,0
0.148936,7,0.028372,0.13,0.173609,0.07,0.001878,0,0.250129,0.07,0.552632,0
0.170213,49,0.024108,0.09,0.151889,0.03,0.001606,0.09,0.214656,0.09,0.520175,0
0.191489,39,0.027531,0.02,0.14341,0.05,0.00184,0.15,0.20145,0.15,0.517544,0
0.212766,11,0.025039,0.05,0.147278,0.08,0.001666,0.08,0.197825,0.15,0.544737,0
0.234043,16,0.02624,0.1,0.154716,0.07,0.001739,0.06,0.205593,0.02,0.570175,0
0.255319,49,0.03894,0,0.184023,0.14,0.002574,0.13,0.230451,0.1,0.636842,0
0.276596,39,0.044404,0.01,0.217495,0.02,0.002916,0.09,0.256603,0,0.667544,0
0.297872,32,0.057314,0.14,0.274174,0.07,0.003747,0.08,0.251942,0.12,0.738596,1
0.319149,47,0.075688,0.02,0.351681,0.03,0.004923,0.04,0.296479,0.04,0.682895,1
0.340426,9,0.079651,0.15,0.421303,0.04,0.00516,0.08,0.334283,0.15,0.709211,1
0.361702,45,0.086105,0.08,0.470098,0.11,0.005492,0.04,0.366132,0.09,0.686842,1
0.382979,24,0.089618,0.13,0.519488,0.1,0.005694,0.12,0.397462,0.03,0.700439,1
0.404255,47,0.090068,0.06,0.546415,0.13,0.005683,0.13,0.389953,0.04,0.741228,1
0.425532,1,0.090849,0.09,0.550134,0.12,0.005694,0.07,0.392284,0.02,0.742982,1
0.446809,10,0.09244,0.02,0.541506,0.05,0.005787,0.07,0.381409,0.13,0.742982,1
0.468085,18,0.09244,0.15,0.522166,0.1,0.005781,0.09,0.375453,0.13,0.766667,1
0.489362,4,0.092981,0.13,0.512348,0.07,0.005808,0.08,0.363801,0.11,0.74693,1
0.510638,20,0.094872,0.07,0.507587,0.13,0.005922,0.14,0.369757,0.07,0.750877,1
0.531915,37,0.09244,0.05,0.498215,0.06,0.005775,0.15,0.358364,0.01,0.809211,1
0.553191,0,0.090849,0.15,0.472627,0.03,0.005683,0.08,0.370274,0.12,0.80307,1
0.574468,45,0.086976,0.12,0.436477,0.03,0.005449,0.05,0.358364,0.1,0.832018,1
0.595745,24,0.072625,0.09,0.40598,0.05,0.004582,0,0.358364,0.13,0.780702,1
0.617021,2,0.069052,0.02,0.38679,0.06,0.004377,0.03,0.355515,0.15,0.771053,1
0.638298,10,0.06563,0.11,0.375335,0.14,0.00415,0.06,0.346712,0.08,0.730263,1
0.659574,29,0.062057,0.15,0.369087,0.05,0.003909,0.11,0.349042,0.01,0.715351,0
0.680851,28,0.069563,0.09,0.39036,0.11,0.00441,0.07,0.363024,0.01,0.773684,1
0.702128,1,0.076738,0.08,0.416096,0.05,0.004877,0.13,0.381926,0.08,0.760526,1
0.723404,48,0.066591,0.11,0.433502,0.1,0.004254,0.12,0.392802,0.04,0.748246,1
0.744681,33,0.084514,0.13,0.529902,0.07,0.005399,0.13,0.449249,0.07,0.664474,1
0.765957,47,0.091269,0.02,0.577507,0.14,0.005839,0.14,0.504661,0.07,0.55,1
0.787234,2,0.091119,0.1,0.570663,0.03,0.005879,0.06,0.513206,0.05,0.593421,1
0.808511,42,0.088597,0.1,0.527522,0.07,0.005727,0,0.496375,0.01,0.639912,1
0.829787,44,0.087426,0.01,0.487206,0.06,0.005648,0.01,0.46116,0.1,0.655702,1
0.851064,44,0.087727,0.15,0.46385,0.03,0.005619,0.1,0.446401,0.08,0.662719,1
0.87234,27,0.081812,0.07,0.450759,0.14,0.005239,0,0.431383,0.1,0.668421,1
0.893617,22,0.071064,0.13,0.42294,0.12,0.004562,0.08,0.401346,0.01,0.686404,1
0.914894,28,0.072655,0.12,0.399137,0.07,0.00467,0.08,0.384775,0.03,0.671491,1
0.93617,41,0.065029,0.01,0.420857,0.02,0.004194,0.14,0.371828,0.1,0.7,0
0.957447,37,0.068572,0.08,0.423832,0.1,0.004425,0.09,0.376748,0.03,0.660088,0
0.978723,35,0.089288,0.08,0.429783,0.1,0.005825,0.06,0.470741,0.02,0.531579,1
1,22,0.083013,0.05,0.403154,0.04,0.005447,0.11,0.473071,0.03,0.577632,1
0,9,0.088777,0.05,0.375781,0.11,0.00581,0,0.455722,0.01,0.602632,1
0.021277,26,0.069173,0.14,0.3313,0.06,0.004522,0.03,0.428017,0.01,0.575877,0
0.042553,4,0.075868,0.12,0.30482,0.03,0.004998,0.11,0.482393,0.13,0.500439,1
0.06383,37,0.061667,0.08,0.261083,0.08,0.004057,0.1,0.457276,0.1,0.547368,0
0.085106,48,0.050168,0.04,0.221809,0.12,0.003301,0.12,0.414293,0.04,0.553947,0
0.106383,14,0.044284,0.11,0.188188,0.15,0.00291,0.06,0.367685,0,0.594298,0
0.12766,14,0.043803,0.04,0.155757,0.04,0.002879,0.08,0.333247,0.12,0.552632,0
0.148936,20,0.043413,0.11,0.136864,0.03,0.002856,0.13,0.29622,0.15,0.565789,0
0.170213,3,0.02624,0.05,0.119161,0.14,0.001724,0.15,0.259192,0.13,0.592982,0
0.191489,36,0.023208,0,0.115293,0.05,0.001527,0.01,0.232004,0.13,0.597807,0
0.212766,37,0.025189,0.02,0.120351,0,0.001651,0.14,0.217245,0.12,0.641667,0
0.234043,4,0.025099,0.11,0.128533,0.1,0.001645,0.12,0.207923,0.13,0.630263,0
0.255319,37,0.035847,0.07,0.154567,0.01,0.002339,0.07,0.208182,0.06,0.691667,0
0.276596,49,0.031044,0.09,0.180006,0.09,0.002015,0.11,0.214397,0.12,0.702193,0
0.297872,22,0.029272,0.1,0.211395,0.01,0.001894,0.13,0.180218,0.07,0.771491,0
0.319149,13,0.060526,0.11,0.273431,0.04,0.002522,0.09,0.201709,0.02,0.693421,0
0.340426,17,0.061997,0.13,0.340077,0.05,0.003949,0,0.239513,0.12,0.848684,0
0.361702,31,0.05311,0.06,0.391848,0.06,0.003328,0.03,0.282237,0.05,0.740789,0
0.382979,3,0.055902,0.13,0.439155,0.04,0.003484,0.11,0.297773,0.08,0.743421,0
0.404255,30,0.056113,0.06,0.461619,0.1,0.003467,0.11,0.308907,0.04,0.769298,0
0.425532,42,0.055482,0.03,0.45418,0.03,0.003388,0.14,0.31564,0.15,0.760088,0
0.446809,8,0.0532,0.01,0.442874,0.13,0.003288,0.15,0.316934,0.07,0.739912,0
0.468085,4,0.053981,0.07,0.425766,0.03,0.003338,0.11,0.317711,0,0.740351,0
0.489362,35,0.05239,0.08,0.403303,0.02,0.003253,0.08,0.305282,0.11,0.797807,0
0.510638,35,0.05239,0,0.384558,0.12,0.003261,0.05,0.317193,0.08,0.752632,0
0.531915,21,0.05239,0.06,0.354805,0.03,0.003286,0.15,0.309684,0.07,0.758333,0
0.553191,14,0.05239,0.08,0.329961,0.11,0.003301,0.15,0.325738,0.03,0.729825,0
0.574468,18,0.05239,0.01,0.308688,0.15,0.003311,0.09,0.310979,0,0.772807,0
0.595745,46,0.051519,0.01,0.300506,0.09,0.003257,0.05,0.304505,0.07,0.774561,0
0.617021,38,0.046265,0.13,0.293068,0.15,0.002937,0.11,0.2913,0.05,0.759649,0
0.638298,14,0.048187,0.09,0.283547,0.07,0.003074,0.07,0.295961,0.07,0.755702,0
0.659574,34,0.049267,0.1,0.289795,0.11,0.003137,0.1,0.313568,0.02,0.742105,0
0.680851,50,0.05239,0.08,0.298274,0.05,0.003324,0.11,0.313568,0.05,0.747368,0
0.702128,19,0.05239,0.12,0.326837,0.1,0.003332,0.01,0.345158,0.08,0.637719,0
0.723404,50,0.05317,0.14,0.372211,0.02,0.003398,0.15,0.382703,0.1,0.611842,0
0.744681,44,0.071664,0.15,0.495835,0.08,0.004578,0.07,0.441222,0.03,0.666228,1
0.765957,39,0.088387,0.15,0.585838,0.14,0.005615,0.05,0.510875,0.07,0.598246,1
0.787234,9,0.088387,0.13,0.600565,0.05,0.005648,0.06,0.520715,0.03,0.621491,1
0.808511,8,0.087426,0.06,0.582565,0.05,0.005565,0.13,0.491196,0.09,0.682018,1
0.829787,5,0.086346,0.03,0.563076,0.02,0.005505,0.15,0.479026,0.1,0.662719,1
0.851064,31,0.087036,0.11,0.549241,0.09,0.005542,0.12,0.469964,0.11,0.681579,1
0.87234,23,0.083253,0.1,0.543439,0.15,0.00526,0.1,0.450544,0.14,0.736842,1
0.893617,30,0.068482,0.08,0.497471,0.11,0.004323,0.08,0.418954,0.1,0.716667,1
0.914894,30,0.062598,0.08,0.46028,0.12,0.003936,0.14,0.382185,0.1,0.707456,1
0.93617,33,0.058124,0.01,0.473222,0.13,0.003635,0.04,0.368462,0.08,0.75,1
0.957447,6,0.058244,0.03,0.463999,0.05,0.003619,0.09,0.364319,0.08,0.675,1
0.978723,11,0.070734,0.12,0.453734,0.13,0.004491,0.12,0.442776,0,0.632895,1
1,9,0.055482,0.12,0.421601,0.12,0.003529,0.14,0.432936,0.02,0.585088,0
0,22,0.051429,0.08,0.390062,0.12,0.003319,0.15,0.417918,0.09,0.595175,0
0.021277,31,0.048427,0.07,0.351681,0.01,0.00318,0.01,0.406784,0.13,0.584211,0
0.042553,15,0.05239,0.04,0.331003,0.02,0.003459,0.03,0.467892,0.01,0.466667,0
0.06383,16,0.05305,0.01,0.293663,0.07,0.003484,0.08,0.450026,0.04,0.489912,0
0.085106,22,0.05239,0.14,0.263612,0.09,0.003438,0,0.41999,0.04,0.540789,0
0.106383,15,0.047706,0.01,0.236686,0.05,0.003128,0.08,0.390471,0.08,0.589474,0
0.12766,26,0.045965,0.15,0.208569,0.04,0.003008,0.13,0.349819,0.02,0.662719,0
0.148936,40,0.044584,0.06,0.193395,0.14,0.002896,0.15,0.325738,0.06,0.643421,0
0.170213,37,0.044704,0.06,0.184618,0.15,0.002894,0.01,0.304505,0.04,0.645175,0
0.191489,30,0.034947,0.09,0.190866,0.04,0.002268,0.04,0.294407,0.09,0.653509,0
0.212766,11,0.049868,0.04,0.224933,0.12,0.003245,0.02,0.307095,0.02,0.661842,0
0.234043,27,0.05209,0.05,0.282059,0.02,0.003384,0.06,0.340497,0.12,0.631579,0
0.255319,47,0.091359,0.09,0.397501,0.01,0.006012,0.01,0.428534,0.06,0.550439,1
0.276596,28,0.116819,0.06,0.517703,0.03,0.007698,0.03,0.513465,0.04,0.52193,1
0.297872,15,0.064819,0.01,0.539869,0.12,0.004271,0.12,0.54117,0.07,0.451754,1
0.319149,24,0.095593,0,0.604731,0,0.006361,0.08,0.614966,0.15,0.344737,1
0.340426,41,0.098715,0.1,0.624814,0.1,0.006545,0.1,0.661056,0.12,0.342105,1
0.361702,23,0.096223,0.09,0.617525,0.15,0.006385,0,0.666235,0.13,0.347807,1
0.382979,16,0.099796,0.15,0.642368,0.08,0.006635,0.07,0.667789,0.13,0.375439,1
0.404255,49,0.097784,0.11,0.6446,0.09,0.006462,0.09,0.647592,0.04,0.404386,1
0.425532,32,0.096223,0.14,0.623029,0.02,0.006373,0.07,0.630243,0.14,0.397368,1
0.446809,15,0.092981,0.01,0.599226,0.1,0.00618,0.12,0.617815,0,0.430263,1
0.468085,32,0.09205,0.04,0.580482,0,0.006128,0,0.602796,0.11,0.443421,1
0.489362,42,0.089198,0.06,0.567391,0.11,0.005943,0.15,0.598395,0.14,0.453509,1
0.510638,50,0.090038,0.12,0.562481,0.12,0.005935,0.09,0.581046,0.13,0.478509,1
0.531915,24,0.09232,0.14,0.549241,0.11,0.00608,0.08,0.580269,0.05,0.459211,1
0.553191,22,0.089528,0,0.541506,0.04,0.005949,0.03,0.5971,0.14,0.42807,1
0.574468,5,0.089528,0.08,0.531836,0.12,0.005945,0.15,0.592698,0.15,0.469298,1
0.595745,18,0.089798,0.15,0.516364,0,0.005976,0.11,0.58985,0.06,0.446053,1
0.617021,38,0.088507,0.02,0.497025,0.12,0.005528,0.11,0.577421,0.04,0.467544,1
0.638298,16,0.086256,0.01,0.484826,0.06,0.00386,0.14,0.554894,0.14,0.463596,1
0.659574,24,0.086646,0.1,0.490181,0,0.003635,0,0.550233,0.1,0.463596,1
0.680851,4,0.069803,0.08,0.504463,0.15,0.003947,0.04,0.542206,0.13,0.503947,0
0.702128,40,0.057884,0.15,0.53615,0.03,0.00386,0,0.557224,0.08,0.44693,0
0.723404,47,0.064819,0.11,0.587028,0.09,0.004368,0.12,0.582859,0.12,0.433772,0
0.744681,39,0.09232,0.13,0.696519,0.1,0.006196,0.06,0.638529,0.1,0.439912,1
0.765957,28,0.101177,0.14,0.764058,0.01,0.006722,0.02,0.692646,0.06,0.422368,1
0.787234,19,0.100817,0.13,0.764951,0.03,0.006678,0.14,0.682807,0.03,0.439035,1
0.808511,26,0.095803,0.06,0.731181,0.15,0.0063,0.03,0.646038,0.05,0.464474,1
0.829787,15,0.094962,0.03,0.706784,0.07,0.006232,0.04,0.622216,0.11,0.47807,1
0.851064,44,0.095382,0.15,0.68313,0,0.006267,0.03,0.588814,0.09,0.544298,1
0.87234,1,0.094152,0.04,0.657989,0.11,0.006199,0.08,0.574573,0.12,0.516667,1
0.893617,46,0.075117,0.02,0.602797,0.12,0.004965,0.03,0.54117,0.13,0.529825,0
0.914894,39,0.053921,0.08,0.56144,0.09,0.003567,0,0.508804,0.01,0.424561,0
0.93617,20,0.092831,0.13,0.587325,0.13,0.006101,0.14,0.47566,0.06,0.665789,1
0.957447,40,0.082112,0.13,0.58197,0.06,0.005359,0.08,0.459089,0.12,0.617982,1
0.978723,46,0.098655,0.1,0.577358,0.12,0.006535,0.13,0.551528,0.15,0.517982,1
1,35,0.090579,0.02,0.569176,0.06,0.005935,0.04,0.53159,0.15,0.630702,1
0,47,0.091359,0.04,0.555341,0.02,0.005966,0.01,0.512429,0,0.648684,1
0.021277,34,0.087486,0.03,0.540315,0.09,0.005661,0.09,0.480321,0.01,0.707456,1
0.042553,36,0.100667,0.11,0.510414,0.11,0.006579,0.12,0.542724,0.13,0.573684,1
0.06383,33,0.083824,0.04,0.45418,0.1,0.005461,0,0.516054,0.15,0.608772,1
0.085106,29,0.073496,0.06,0.399881,0,0.004747,0.14,0.479026,0.06,0.634211,0
0.106383,11,0.057644,0.06,0.345879,0.04,0.003722,0.05,0.432418,0.12,0.595175,0
0.12766,20,0.054792,0.04,0.299762,0.01,0.003544,0.12,0.400052,0.08,0.620614,0
0.148936,19,0.05239,0.02,0.26629,0.13,0.003384,0.13,0.360435,0.07,0.675439,0
0.170213,22,0.046776,0.15,0.242339,0.01,0.003022,0.09,0.350337,0.12,0.688596,0
0.191489,26,0.045455,0.08,0.245463,0.06,0.002939,0.13,0.328586,0.07,0.723246,0
0.212766,8,0.051939,0.14,0.272687,0.13,0.003351,0.09,0.342828,0.03,0.687719,0
0.234043,28,0.057073,0.1,0.329366,0.03,0.003668,0.01,0.369498,0.07,0.719298,0
0.255319,35,0.113366,0.04,0.448825,0.03,0.007318,0.01,0.45391,0.1,0.673684,1
0.276596,15,0.658791,0.14,0.56263,0.08,0.014175,0.13,0.542724,0.13,0.510526,1
0.297872,17,0.089198,0.06,0.590598,0.15,0.004954,0.11,0.577162,0.13,0.482018,0
0.319149,14,0.095593,0.1,0.650253,0.1,0.006342,0.01,0.645003,0.03,0.421053,0
0.340426,26,0.096223,0.05,0.663493,0.06,0.006388,0.03,0.688244,0.01,0.389474,1
0.361702,27,0.096283,0.08,0.64222,0.07,0.006394,0.15,0.694718,0.09,0.369737,1
0.382979,48,0.099346,0.03,0.661113,0.14,0.006639,0.1,0.70145,0.08,0.367982,1
0.404255,10,0.096373,0.1,0.65546,0.11,0.006429,0.07,0.68436,0.07,0.425,1
0.425532,20,0.096223,0.01,0.626748,0.14,0.0064,0.04,0.676075,0.04,0.437281,1
0.446809,47,0.093761,0.02,0.601458,0.12,0.006242,0.12,0.661833,0.14,0.449123,0
0.468085,2,0.087276,0.15,0.58078,0.04,0.005798,0.02,0.652512,0.06,0.504825,0
0.489362,16,0.130659,0.12,0.567093,0.15,0.008685,0.14,0.649404,0.14,0.465789,1
0.510638,16,0.106041,0.05,0.554894,0.15,0.006236,0.07,0.639047,0.13,0.491667,1
0.531915,36,0.087577,0.04,0.539572,0.01,0.004936,0.09,0.637752,0.1,0.491667,0
0.553191,30,0.082533,0.13,0.52648,0.11,0.005471,0.07,0.664423,0.14,0.451316,0
0.574468,23,0.090008,0.13,0.527224,0.08,0.005964,0.07,0.665717,0.13,0.465351,0
0.595745,49,0.083854,0.07,0.518149,0.13,0.005552,0.07,0.653806,0.02,0.435526,0
0.617021,16,0.051249,0,0.49643,0.02,0.003405,0.12,0.633868,0.07,0.392105,0
0.638298,4,0.044824,0.13,0.488843,0.15,0.002975,0.12,0.627395,0.02,0.417544,0
0.659574,30,0.05287,0.04,0.50476,0.11,0.003519,0.05,0.616002,0.15,0.462281,0
0.680851,17,0.064339,0.12,0.531092,0.03,0.003833,0.02,0.618332,0.09,0.485088,0
0.702128,21,0.081302,0.14,0.566052,0.1,0.005268,0.13,0.636717,0.08,0.481579,0
0.723404,28,0.076979,0.11,0.623326,0.01,0.005164,0.14,0.671673,0.02,0.456579,0
0.744681,41,0.094602,0.02,0.726421,0.06,0.006325,0.14,0.707664,0.01,0.45614,0
0.765957,23,0.096884,0.09,0.770158,0.04,0.006396,0.03,0.744951,0.05,0.422368,1
0.787234,11,0.095082,0.11,0.759149,0.1,0.006267,0.06,0.722683,0.11,0.477632,1
0.808511,40,0.093071,0.01,0.707825,0.15,0.006182,0.08,0.686173,0.03,0.49693,0
0.829787,20,0.091209,0.12,0.6928,0.04,0.006074,0.09,0.649922,0.02,0.540789,0
0.851064,45,0.090038,0.12,0.673312,0.1,0.006005,0.01,0.617556,0.03,0.508333,0
0.87234,3,0.087456,0.03,0.647724,0.04,0.005804,0.03,0.588555,0.01,0.562281,0
0.893617,23,0.076588,0.02,0.601458,0.13,0.005062,0.05,0.547903,0.13,0.554825,0
0.914894,50,0.05254,0.07,0.5482,0.02,0.003523,0.06,0.514241,0.05,0.513596,0
0.93617,25,0.073136,0.09,0.576912,0.1,0.004809,0.06,0.476178,0.15,0.70614,0
0.957447,34,0.068632,0.01,0.568283,0.04,0.004456,0.13,0.456499,0.03,0.644737,0
0.978723,25,0.089138,0.03,0.562779,0.12,0.00586,0.09,0.532108,0.04,0.587719,0
1,3,0.080821,0.01,0.556977,0,0.005307,0.09,0.522786,0.14,0.638158,0
0,23,0.074066,0.03,0.539125,0.07,0.004867,0.04,0.506473,0.1,0.642544,0
0.021277,21,0.057674,0.04,0.522612,0.15,0.00376,0.14,0.474107,0.1,0.641228,0
0.042553,17,0.072145,0,0.495537,0.07,0.004732,0.02,0.532367,0.14,0.570175,0
0.06383,20,0.070524,0.14,0.44213,0.14,0.00463,0,0.513465,0.01,0.584649,0
0.085106,44,0.06578,0.04,0.384558,0.13,0.004298,0.09,0.475401,0.1,0.582895,0
0.106383,18,0.060196,0.09,0.332193,0.1,0.003909,0.02,0.430865,0.04,0.616228,0
0.12766,34,0.050709,0,0.27834,0.12,0.003278,0.12,0.387882,0.13,0.669737,0
0.148936,32,0.049958,0.07,0.245463,0.05,0.003236,0.03,0.371051,0.08,0.632895,0
0.170213,17,0.040411,0.06,0.225677,0.13,0.002651,0.07,0.338944,0.06,0.601316,0
0.191489,8,0.035577,0.04,0.223297,0.09,0.002345,0.08,0.328586,0.05,0.590789,0
0.212766,19,0.047286,0.04,0.254091,0.07,0.003099,0.02,0.34231,0.07,0.67807,0
0.234043,40,0.050228,0.07,0.303332,0.08,0.003288,0.06,0.377007,0.13,0.623246,0
0.255319,41,0.062117,0.03,0.420411,0.02,0.004096,0.05,0.460383,0.09,0.598246,0
0.276596,25,0.085925,0.04,0.533175,0.14,0.005652,0.1,0.556706,0.14,0.451754,0
0.297872,22,0.058605,0.13,0.560845,0.03,0.003791,0.12,0.590886,0,0.469737,0
0.319149,23,0.095172,0.03,0.627938,0.12,0.006304,0.05,0.654583,0.07,0.439912,1
